,id,frame_num,box_height,box_width,box_xc_pixels,box_yc_pixels,box_xc_cm,box_yc_cm,Gender,Age
2420,12,382,40,14,101,30,74,3258,Female,19-25
2421,13,382,41,16,115,29,123,3261,Female,41-60
2422,0,383,42,12,71,53,-26,2309,Male,60+
2423,1,383,53,25,96,49,54,2101,Male,41-60
2424,2,383,44,16,95,45,46,2507,Female,41-60
2425,3,383,45,13,78,43,-5,2540,Female,60+
2426,12,383,40,14,101,30,74,3258,Female,0-18
2427,13,383,41,16,115,29,123,3261,Female,19-25
2428,0,384,39,11,70,53,-30,2404,Female,0-18
2429,1,384,53,25,96,49,54,2101,Male,60+
2430,2,384,44,16,95,45,46,2507,Male,41-60
2431,3,384,45,13,78,43,-5,2540,Female,41-60
2432,12,384,41,13,100,29,69,3258,Male,0-18
2433,13,384,41,16,115,29,123,3261,Female,60+
2434,0,385,39,11,70,53,-30,2404,Female,0-18
2435,1,385,53,25,96,49,54,2101,Female,26-40
2436,2,385,44,16,95,45,46,2507,Female,60+
2437,3,385,45,13,78,43,-5,2540,Female,0-18
2438,12,385,41,13,100,29,69,3258,Female,60+
2439,13,385,41,16,115,29,123,3261,Male,26-40
2440,0,386,39,7,68,53,-42,2404,Male,41-60
2441,1,386,53,24,95,49,50,2101,Female,0-18
2442,2,386,44,16,95,45,46,2507,Female,0-18
2443,3,386,45,13,78,43,-5,2540,Male,19-25
2444,12,386,41,13,100,29,69,3258,Female,26-40
2445,13,386,41,16,115,29,123,3261,Male,0-18
2446,1,387,54,23,94,49,46,2073,Female,19-25
2447,2,387,44,16,95,45,46,2507,Female,26-40
2448,3,387,45,13,78,43,-5,2540,Male,0-18
2449,12,387,41,13,100,29,69,3258,Male,60+
2450,13,387,41,16,115,29,123,3261,Male,19-25
2451,1,388,54,21,93,49,41,2073,Male,41-60
2452,2,388,44,17,96,45,50,2507,Female,19-25
2453,3,388,45,13,78,43,-5,2540,Female,19-25
2454,12,388,41,13,100,29,69,3258,Male,0-18
2455,13,388,41,16,115,29,123,3261,Male,0-18
2456,1,389,54,19,91,49,33,2072,Male,60+
2457,2,389,44,16,97,45,52,2507,Female,26-40
2458,3,389,45,13,78,43,-5,2540,Female,60+
2459,12,389,41,13,100,29,69,3258,Male,0-18
2460,13,389,41,16,115,29,123,3261,Male,19-25
2461,1,390,54,19,91,49,33,2072,Male,26-40
2462,2,390,44,16,97,45,52,2507,Male,19-25
2463,3,390,45,13,78,43,-5,2540,Male,26-40
2464,12,390,41,13,100,29,69,3258,Female,0-18
2465,13,390,41,16,115,29,123,3261,Male,26-40
2466,1,391,54,14,88,49,19,2072,Female,60+
2467,2,391,44,16,97,45,52,2507,Female,26-40
2468,3,391,45,13,78,43,-5,2540,Male,19-25
2469,12,391,41,13,100,29,69,3258,Male,41-60
2470,13,391,41,16,115,29,123,3261,Female,26-40
2471,1,392,54,12,87,49,14,2072,Male,26-40
2472,2,392,44,16,98,45,55,2508,Female,41-60
2473,3,392,45,13,78,43,-5,2540,Female,19-25
2474,12,392,41,13,100,29,69,3258,Male,0-18
2475,13,392,41,16,115,29,123,3261,Male,60+
2476,1,393,54,13,86,49,12,2072,Female,0-18
2477,2,393,44,16,98,45,55,2508,Female,41-60
2478,3,393,45,13,78,43,-5,2540,Female,60+
2479,12,393,41,13,100,29,69,3258,Female,26-40
2480,13,393,41,16,115,29,123,3261,Male,41-60
2481,1,394,53,17,84,49,13,2100,Female,0-18
2482,2,394,44,16,98,45,55,2508,Male,41-60
2483,3,394,45,13,78,43,-5,2540,Female,19-25
2484,12,394,41,13,100,29,69,3258,Female,41-60
2485,13,394,40,17,115,29,126,3307,Male,0-18
2486,1,395,53,21,82,49,13,2100,Male,19-25
2487,2,395,44,16,98,45,55,2508,Female,19-25
2488,3,395,45,13,78,43,-5,2540,Male,19-25
2489,12,395,41,13,100,29,69,3258,Male,19-25
2490,13,395,40,17,115,29,126,3307,Male,19-25
2491,1,396,53,24,81,49,14,2100,Male,19-25
2492,2,396,44,16,98,45,55,2508,Male,0-18
2493,3,396,45,13,78,43,-5,2540,Male,41-60
2494,12,396,41,13,100,29,69,3258,Male,19-25
2495,13,396,40,17,115,29,126,3307,Female,19-25
2496,1,397,53,26,80,49,14,2100,Female,19-25
2497,2,397,44,16,98,45,55,2508,Female,19-25
2498,3,397,45,13,79,43,-2,2540,Male,0-18
2499,12,397,41,13,100,29,69,3258,Male,26-40
2500,13,397,40,17,115,29,126,3307,Male,60+
2501,1,398,54,27,79,50,12,2044,Male,41-60
2502,2,398,44,16,98,45,55,2508,Female,19-25
2503,3,398,45,13,79,43,-2,2540,Female,26-40
2504,12,398,41,13,100,29,69,3258,Female,0-18
2505,13,398,40,17,115,29,126,3307,Male,26-40
2506,1,399,54,27,79,50,12,2044,Male,0-18
2507,2,399,44,16,98,45,55,2508,Male,0-18
2508,3,399,45,13,79,43,-2,2540,Female,19-25
2509,12,399,41,13,100,29,69,3258,Male,60+
2510,13,399,40,16,115,29,124,3307,Female,41-60
2511,1,400,54,27,79,50,12,2044,Male,60+
2512,2,400,45,16,98,44,55,2508,Male,19-25
2513,3,400,45,13,79,43,-2,2540,Female,41-60
2514,12,400,41,13,100,29,69,3258,Male,0-18
2515,13,400,40,16,115,29,124,3307,Male,60+
2516,1,401,54,24,78,50,6,2044,Female,41-60
2517,2,401,45,16,98,44,55,2508,Female,60+
2518,3,401,45,13,79,43,-2,2540,Male,60+
2519,12,401,41,13,100,29,69,3258,Female,41-60
2520,13,401,40,16,115,29,124,3307,Female,19-25
2521,1,402,54,22,77,50,1,2044,Female,41-60
2522,2,402,45,16,98,44,55,2508,Female,19-25
2523,3,402,44,12,80,44,-1,2540,Female,60+
2524,12,402,41,13,100,29,69,3258,Female,0-18
2525,13,402,40,16,115,29,124,3307,Female,41-60
2526,1,403,54,19,75,50,-7,2043,Female,60+
2527,2,403,45,16,98,44,55,2508,Female,19-25
2528,3,403,44,12,80,44,-1,2540,Female,26-40
2529,12,403,40,13,100,29,70,3304,Male,60+
2530,13,403,40,16,115,29,124,3307,Male,19-25
2531,1,404,54,17,74,50,-12,2043,Female,60+
2532,2,404,45,16,98,44,55,2508,Male,0-18
2533,3,404,44,12,80,44,-1,2540,Female,26-40
2534,12,404,40,13,100,29,70,3304,Male,41-60
2535,13,404,40,16,115,29,124,3307,Male,19-25
2536,1,405,54,14,73,50,-19,2043,Male,60+
2537,2,405,45,14,98,44,52,2507,Male,41-60
2538,3,405,44,12,80,44,-1,2540,Male,26-40
2539,12,405,40,13,100,29,70,3304,Male,19-25
2540,13,405,40,16,115,29,124,3307,Male,19-25
2541,1,406,54,12,72,50,-24,2043,Male,19-25
2542,2,406,45,14,98,44,52,2507,Female,0-18
2543,3,406,44,12,80,44,-1,2540,Female,0-18
2544,12,406,40,13,100,29,70,3304,Male,26-40
2545,13,406,40,16,115,29,124,3307,Male,41-60
2546,1,407,54,11,71,50,-28,2043,Female,41-60
2547,2,407,45,14,98,44,52,2507,Male,26-40
2548,3,407,44,13,80,44,0,2540,Male,26-40
2549,12,407,40,13,100,29,70,3304,Male,41-60
2550,13,407,40,15,114,29,119,3307,Female,60+
2551,1,408,54,10,71,50,-29,2043,Male,26-40
2552,2,408,45,14,98,44,52,2507,Female,26-40
2553,3,408,44,13,80,44,0,2540,Male,41-60
2554,12,408,40,13,100,29,70,3304,Female,0-18
2555,13,408,40,16,114,29,121,3307,Female,60+
2556,1,409,54,9,70,50,-33,2043,Female,41-60
2557,2,409,45,14,98,44,52,2507,Female,26-40
2558,3,409,44,13,80,44,0,2540,Male,26-40
2559,12,409,40,13,100,29,70,3304,Female,0-18
2560,13,409,40,16,114,29,121,3307,Female,41-60
2561,1,410,54,8,70,50,-34,2043,Male,0-18
2562,2,410,45,14,99,44,55,2508,Male,19-25
2563,3,410,44,13,80,44,0,2540,Female,60+
2564,12,410,40,13,100,29,70,3304,Female,0-18
2565,13,410,40,16,114,29,121,3307,Male,0-18
2566,1,411,48,7,69,53,-38,2128,Female,0-18
2567,2,411,45,14,99,44,55,2508,Female,41-60
2568,3,411,44,14,80,44,1,2540,Female,0-18
2569,12,411,40,13,100,29,70,3304,Male,60+
2570,13,411,40,16,114,29,121,3307,Female,41-60
2571,1,412,46,7,69,54,-38,2157,Female,19-25
2572,2,412,45,14,100,44,57,2508,Female,41-60
2573,3,412,44,14,80,44,1,2540,Male,19-25
2574,12,412,40,13,100,29,70,3304,Female,41-60
2575,13,412,39,17,114,28,125,3402,Male,19-25
2576,1,413,41,7,69,56,-38,2246,Female,19-25
2577,2,413,45,14,100,44,57,2508,Male,41-60
2578,3,413,44,14,80,44,1,2540,Male,19-25
2579,12,413,40,13,100,29,70,3304,Male,19-25
2580,13,413,39,17,114,28,125,3402,Male,0-18
2581,1,414,39,7,69,57,-38,2277,Male,26-40
2582,2,414,45,14,100,44,57,2508,Male,41-60
2583,3,414,44,14,80,44,1,2540,Male,60+
2584,12,414,39,14,100,28,73,3399,Male,0-18
2585,13,414,39,17,114,28,125,3402,Female,19-25
2586,1,415,38,7,69,58,-38,2277,Male,26-40
2587,2,415,45,14,100,44,57,2508,Female,41-60
2588,3,415,44,14,80,44,1,2540,Female,0-18
2589,12,415,39,14,100,28,73,3399,Female,60+
2590,13,415,39,17,114,28,125,3402,Male,41-60
2591,1,416,15,7,69,69,-39,2681,Female,19-25
2592,2,416,45,14,100,44,57,2508,Male,0-18
2593,3,416,44,14,80,44,1,2540,Male,41-60
2594,12,416,39,14,100,28,73,3399,Female,60+
2595,13,416,39,17,114,28,125,3402,Female,19-25
2596,1,417,14,7,69,70,-39,2681,Male,0-18
2597,2,417,45,14,100,44,57,2508,Male,0-18
2598,3,417,44,15,80,44,2,2540,Female,26-40
2599,12,417,39,14,100,28,73,3399,Male,60+
2600,13,417,39,17,114,28,125,3402,Male,19-25
2601,1,418,8,5,68,70,-46,2910,Male,26-40
2602,2,418,45,14,101,44,60,2508,Female,26-40
2603,3,418,44,15,80,44,2,2540,Male,26-40
2604,12,418,39,14,100,28,73,3399,Male,41-60
2605,13,418,39,17,114,28,125,3402,Male,41-60
2606,1,419,5,5,68,68,-47,3119,Female,19-25
2607,2,419,45,14,101,44,60,2508,Female,60+
2608,3,419,44,15,80,44,2,2540,Male,19-25
2609,12,419,39,14,100,28,73,3399,Female,19-25
2610,13,419,39,17,114,28,125,3402,Female,41-60
2611,2,420,45,14,101,44,60,2508,Male,60+
2612,3,420,44,15,80,44,2,2540,Male,60+
2613,12,420,38,15,99,28,72,3447,Female,19-25
2614,13,420,39,17,114,28,125,3402,Male,19-25
2615,2,421,45,14,101,44,60,2508,Female,0-18
2616,3,421,44,16,81,45,7,2506,Male,26-40
2617,12,421,38,15,99,28,72,3447,Female,41-60
2618,13,421,38,17,114,28,127,3450,Female,41-60
2619,2,422,45,15,101,44,62,2508,Female,19-25
2620,3,422,44,16,81,45,7,2506,Male,19-25
2621,12,422,38,15,99,28,72,3447,Female,41-60
2622,13,422,38,17,114,28,127,3450,Female,0-18
2623,2,423,45,15,101,44,62,2508,Female,0-18
2624,3,423,44,16,81,45,7,2506,Female,26-40
2625,12,423,38,15,99,28,72,3447,Male,19-25
2626,13,423,38,17,114,28,127,3450,Female,0-18
2627,2,424,45,15,101,44,62,2508,Male,26-40
2628,3,424,44,16,82,45,9,2506,Female,60+
2629,12,424,38,15,99,28,72,3447,Female,19-25
2630,13,424,38,17,114,28,127,3450,Male,26-40
2631,2,425,45,15,101,44,62,2508,Female,60+
2632,3,425,44,16,82,45,9,2506,Male,0-18
2633,12,425,38,15,99,28,72,3447,Female,19-25
2634,13,425,38,16,114,28,125,3450,Female,41-60
2635,2,426,45,15,101,44,62,2508,Male,60+
2636,3,426,44,17,83,45,14,2506,Male,0-18
2637,12,426,38,15,99,28,72,3447,Male,26-40
2638,13,426,38,16,114,28,125,3450,Female,19-25
2639,2,427,45,15,101,44,62,2508,Male,26-40
2640,3,427,44,17,83,45,14,2506,Female,26-40
2641,12,427,38,15,99,28,72,3447,Female,60+
2642,13,427,38,16,114,28,125,3450,Female,19-25
2643,2,428,45,16,102,44,66,2508,Female,19-25
2644,3,428,44,17,84,45,16,2506,Male,19-25
2645,12,428,38,15,99,28,72,3447,Female,0-18
2646,13,428,38,16,114,28,125,3450,Female,19-25
2647,2,429,45,16,102,44,66,2508,Female,26-40
2648,3,429,44,17,84,45,16,2506,Female,41-60
2649,12,429,38,15,99,28,72,3447,Male,60+
2650,13,429,38,16,114,28,125,3450,Male,41-60
2651,2,430,45,17,102,45,67,2474,Female,26-40
2652,3,430,44,17,84,45,16,2506,Female,41-60
2653,12,430,38,15,99,28,72,3447,Male,60+
2654,13,430,38,16,114,28,125,3450,Female,60+
2655,2,431,45,17,102,45,67,2474,Male,60+
2656,3,431,44,17,84,45,16,2506,Female,19-25
2657,12,431,38,15,99,28,72,3447,Male,0-18
2658,13,431,38,16,114,28,125,3450,Female,19-25
2659,2,432,45,17,102,45,67,2474,Male,19-25
2660,3,432,44,17,84,45,16,2506,Female,0-18
2661,12,432,38,15,99,28,72,3447,Female,26-40
2662,13,432,38,16,114,28,125,3450,Female,60+
2663,2,433,45,17,102,45,67,2474,Female,60+
2664,3,433,45,17,85,45,19,2472,Female,19-25
2665,12,433,38,15,99,28,72,3447,Female,0-18
2666,13,433,38,15,113,28,120,3450,Female,41-60
2667,2,434,45,17,102,45,67,2474,Male,26-40
2668,3,434,45,17,85,45,19,2472,Male,26-40
2669,12,434,38,15,99,28,72,3447,Female,26-40
2670,13,434,38,15,113,28,120,3450,Male,26-40
2671,2,435,45,17,102,45,67,2474,Female,19-25
2672,3,435,45,17,86,45,22,2473,Female,26-40
2673,12,435,38,15,99,28,72,3447,Male,0-18
2674,13,435,38,15,113,28,120,3450,Male,0-18
2675,2,436,45,16,103,45,68,2474,Female,19-25
2676,3,436,45,17,86,45,22,2473,Male,19-25
2677,12,436,38,15,99,28,72,3447,Male,19-25
2678,13,436,38,15,113,28,120,3450,Female,0-18
2679,2,437,45,16,103,45,68,2474,Male,60+
2680,3,437,46,16,87,46,22,2406,Male,41-60
2681,12,437,37,15,99,27,74,3547,Female,41-60
2682,13,437,38,16,114,28,125,3450,Female,60+
2683,2,438,45,16,103,45,68,2474,Male,41-60
2684,3,438,46,16,87,46,22,2406,Male,0-18
2685,12,438,37,15,99,27,74,3547,Female,26-40
2686,13,438,38,16,114,28,125,3450,Female,41-60
2687,2,439,45,16,104,45,71,2474,Male,26-40
2688,3,439,46,16,87,46,22,2406,Female,26-40
2689,12,439,37,15,99,27,74,3547,Male,41-60
2690,13,439,38,16,114,28,125,3450,Male,0-18
2691,2,440,45,16,104,45,71,2474,Female,26-40
2692,3,440,46,16,87,46,22,2406,Male,41-60
2693,12,440,37,15,99,27,74,3547,Female,0-18
2694,13,440,38,16,114,28,125,3450,Female,0-18
2695,2,441,45,16,104,45,71,2474,Female,19-25
2696,3,441,46,17,87,46,24,2406,Female,60+
2697,12,441,37,15,99,27,74,3547,Male,60+
2698,13,441,37,16,114,27,128,3550,Female,0-18
2699,2,442,45,16,104,45,71,2474,Female,0-18
2700,3,442,46,17,87,46,24,2406,Male,41-60
2701,12,442,37,15,99,27,74,3547,Female,41-60
2702,13,442,37,16,114,27,128,3550,Male,19-25
2703,2,443,45,16,104,45,71,2474,Female,60+
2704,3,443,47,17,87,46,23,2374,Female,60+
2705,12,443,37,15,99,27,74,3547,Male,41-60
2706,13,443,37,16,114,27,128,3550,Female,41-60
2707,2,444,45,16,104,45,71,2474,Male,19-25
2708,3,444,47,17,87,46,23,2374,Female,26-40
2709,12,444,37,15,99,27,74,3547,Male,0-18
2710,13,444,37,17,114,27,129,3550,Female,41-60
2711,2,445,45,16,104,45,71,2474,Male,41-60
2712,3,445,47,17,87,46,23,2374,Male,0-18
2713,12,445,37,15,99,27,74,3547,Female,41-60
2714,13,445,37,17,114,27,129,3550,Female,0-18
2715,2,446,45,17,104,45,72,2474,Male,41-60
2716,3,446,47,17,87,46,23,2374,Male,60+
2717,12,446,37,15,99,27,74,3547,Female,60+
2718,13,446,37,16,115,27,131,3550,Male,41-60
2719,2,447,45,17,105,45,75,2474,Female,19-25
2720,3,447,46,17,87,47,23,2374,Female,60+
2721,12,447,37,15,99,27,74,3547,Female,0-18
2722,13,447,37,16,115,27,131,3550,Female,0-18
2723,2,448,45,17,105,45,75,2474,Male,60+
2724,3,448,46,17,87,47,23,2374,Male,26-40
2725,12,448,37,15,99,27,74,3547,Female,41-60
2726,13,448,37,16,115,27,131,3550,Male,60+
2727,2,449,45,17,105,46,74,2441,Male,41-60
2728,3,449,46,17,87,47,23,2374,Female,26-40
2729,12,449,37,15,99,27,74,3547,Male,0-18
2730,13,449,37,16,116,27,134,3550,Female,26-40
2731,2,450,45,17,105,46,74,2441,Male,0-18
2732,3,450,46,17,87,47,23,2374,Male,41-60
2733,12,450,37,15,99,27,74,3547,Male,0-18
2734,13,450,37,16,116,27,134,3550,Female,19-25
2735,2,451,45,17,105,46,74,2441,Female,19-25
2736,3,451,46,17,87,47,23,2374,Male,19-25
2737,12,451,37,15,99,27,74,3547,Female,19-25
2738,13,451,37,16,116,27,134,3550,Male,19-25
2739,2,452,45,18,107,46,81,2441,Male,19-25
2740,3,452,46,17,87,47,23,2374,Male,41-60
2741,12,452,37,15,99,27,74,3547,Female,60+
2742,13,452,37,16,116,27,134,3550,Female,19-25
2743,2,453,45,18,108,46,84,2441,Female,60+
2744,3,453,46,17,87,47,23,2374,Male,0-18
2745,12,453,37,15,99,27,74,3547,Female,19-25
2746,13,453,37,16,116,27,134,3550,Male,60+
2747,2,454,45,18,108,46,84,2441,Male,60+
2748,3,454,46,17,87,47,23,2374,Male,41-60
2749,12,454,36,14,100,27,77,3598,Female,60+
2750,13,454,37,15,115,27,129,3550,Female,19-25
2751,2,455,45,18,108,46,84,2441,Male,19-25
2752,3,455,46,17,87,47,23,2374,Female,41-60
2753,12,455,36,13,100,27,75,3598,Female,26-40
2754,13,455,37,15,115,27,129,3550,Female,19-25
2755,2,456,45,18,109,46,87,2441,Female,19-25
2756,3,456,46,17,87,47,23,2374,Female,0-18
2757,12,456,36,13,100,27,75,3598,Male,41-60
2758,13,456,37,15,115,27,129,3550,Female,0-18
2759,2,457,45,18,109,46,87,2441,Male,0-18
2760,3,457,46,17,87,47,23,2374,Female,0-18
2761,12,457,36,13,100,27,75,3598,Male,0-18
2762,13,457,37,15,115,27,129,3550,Male,26-40
2763,2,458,46,18,109,46,86,2408,Female,0-18
2764,3,458,46,17,87,47,23,2374,Male,41-60
2765,12,458,36,13,100,27,75,3598,Male,41-60
2766,13,458,37,15,115,27,129,3550,Female,41-60
2767,2,459,46,18,109,46,86,2408,Male,60+
2768,3,459,46,17,87,47,23,2374,Male,60+
2769,12,459,36,13,100,27,75,3598,Female,41-60
2770,13,459,37,14,115,27,128,3550,Male,19-25
2771,2,460,46,18,109,46,86,2408,Male,41-60
2772,3,460,47,17,87,47,23,2342,Male,19-25
2773,12,460,36,13,100,27,75,3598,Male,26-40
2774,13,460,37,14,115,27,128,3550,Male,26-40
2775,2,461,46,18,110,46,89,2408,Female,19-25
2776,3,461,47,17,88,47,26,2342,Male,0-18
2777,12,461,36,13,100,27,75,3598,Male,41-60
2778,13,461,37,14,115,27,128,3550,Female,0-18
2779,2,462,47,18,110,46,88,2376,Female,26-40
2780,3,462,47,17,88,47,26,2342,Male,26-40
2781,12,462,36,13,100,27,75,3598,Male,26-40
2782,13,462,37,14,115,27,128,3550,Female,0-18
2783,2,463,46,18,110,47,88,2376,Male,19-25
2784,3,463,47,17,88,47,26,2342,Female,60+
2785,12,463,36,13,100,27,75,3598,Male,60+
2786,13,463,37,14,115,27,128,3550,Male,26-40
2787,2,464,46,18,111,47,91,2376,Female,41-60
2788,3,464,47,16,89,47,27,2342,Female,19-25
2789,12,464,36,13,100,27,75,3598,Female,26-40
2790,13,464,37,14,115,27,128,3550,Male,19-25
2791,2,465,46,18,111,47,91,2376,Female,60+
2792,3,465,47,16,89,47,27,2342,Male,60+
2793,12,465,36,13,100,27,75,3598,Female,41-60
2794,13,465,36,15,115,27,131,3601,Female,60+
2795,2,466,46,18,111,47,91,2376,Female,60+
2796,3,466,46,15,89,48,26,2342,Male,60+
2797,12,466,36,13,100,27,75,3598,Female,60+
2798,13,466,36,15,115,27,131,3601,Female,19-25
2799,2,467,46,18,111,47,91,2376,Male,60+
2800,3,467,46,16,90,48,30,2342,Female,41-60
2801,12,467,36,13,101,27,78,3598,Female,19-25
2802,13,467,36,15,115,27,131,3601,Male,60+
2803,2,468,46,18,111,47,91,2376,Female,19-25
2804,3,468,46,16,90,48,30,2342,Male,41-60
2805,12,468,36,13,101,27,78,3598,Female,26-40
2806,13,468,36,15,115,27,131,3601,Male,0-18
2807,2,469,46,18,112,47,94,2376,Female,41-60
2808,3,469,46,15,90,48,29,2342,Female,60+
2809,12,469,36,13,101,27,78,3598,Female,41-60
2810,13,469,36,15,115,27,131,3601,Male,26-40
2811,2,470,46,18,112,47,94,2376,Male,19-25
2812,3,470,46,15,91,48,31,2342,Female,26-40
2813,12,470,36,13,101,27,78,3598,Male,19-25
2814,13,470,36,15,115,27,131,3601,Female,41-60
2815,2,471,46,18,112,47,94,2376,Male,19-25
2816,3,471,46,15,91,48,31,2342,Female,41-60
2817,12,471,36,13,101,27,78,3598,Female,0-18
2818,13,471,36,15,115,27,131,3601,Female,60+
2819,2,472,46,18,112,47,94,2376,Female,60+
2820,3,472,46,15,91,48,31,2342,Female,19-25
2821,12,472,36,13,101,27,78,3598,Female,0-18
2822,13,472,36,15,115,27,131,3601,Female,26-40
2823,2,473,47,18,112,47,93,2344,Female,60+
2824,3,473,47,16,92,47,35,2342,Male,60+
2825,12,473,36,13,101,27,78,3598,Female,0-18
2826,13,473,36,16,116,27,136,3601,Male,19-25
2827,2,474,47,18,112,47,93,2344,Male,41-60
2828,3,474,47,16,92,47,35,2342,Female,0-18
2829,12,474,36,13,101,27,78,3598,Male,0-18
2830,13,474,36,16,116,27,136,3601,Female,19-25
2831,2,475,47,18,112,47,93,2344,Female,26-40
2832,3,475,47,15,92,47,34,2342,Female,41-60
2833,12,475,36,13,101,27,78,3598,Male,19-25
2834,13,475,36,16,116,27,136,3601,Female,0-18
2835,2,476,47,18,112,47,93,2344,Male,0-18
2836,3,476,47,15,92,47,34,2342,Male,41-60
2837,5,476,5,18,163,281,84,-292,Female,41-60
2838,12,476,36,13,101,27,78,3598,Female,26-40
2839,13,476,36,16,116,27,136,3601,Female,0-18
2840,2,477,47,18,112,47,93,2344,Female,26-40
2841,3,477,47,16,93,47,38,2342,Female,41-60
2842,5,477,6,21,162,281,85,-298,Female,0-18
2843,12,477,36,13,101,27,78,3598,Female,41-60
2844,13,477,36,15,116,27,134,3601,Female,0-18
2845,2,478,47,18,112,47,93,2344,Female,26-40
2846,3,478,47,16,93,47,38,2342,Female,26-40
2847,5,478,7,20,162,280,84,-298,Female,41-60
2848,12,478,36,13,101,27,78,3598,Female,60+
2849,13,478,36,15,116,27,134,3601,Male,26-40
2850,2,479,47,18,112,47,93,2344,Male,19-25
2851,3,479,47,16,93,47,38,2342,Female,60+
2852,5,479,7,20,162,280,84,-298,Female,41-60
2853,12,479,36,13,101,27,78,3598,Male,41-60
2854,13,479,36,15,116,27,134,3601,Female,60+
2855,2,480,47,18,113,47,96,2344,Male,0-18
2856,3,480,47,16,93,47,38,2342,Female,19-25
2857,5,480,7,21,160,280,82,-298,Female,0-18
2858,12,480,36,13,101,27,78,3598,Male,26-40
2859,13,480,36,15,116,27,134,3601,Male,0-18
2860,2,481,47,18,113,47,96,2344,Female,41-60
2861,3,481,47,16,93,48,38,2311,Male,41-60
2862,5,481,6,20,160,281,82,-298,Female,60+
2863,12,481,36,13,101,27,78,3598,Female,0-18
2864,13,481,36,15,116,27,134,3601,Male,41-60
2865,2,482,46,18,113,48,96,2344,Male,19-25
2866,3,482,47,16,93,48,38,2311,Female,0-18
2867,5,482,7,21,158,280,80,-298,Female,41-60
2868,12,482,36,13,101,27,78,3598,Male,19-25
2869,13,482,36,15,116,27,134,3601,Male,60+
2870,2,483,46,18,113,48,96,2344,Male,41-60
2871,3,483,47,16,93,48,38,2311,Female,41-60
2872,5,483,8,22,158,280,80,-304,Male,60+
2873,12,483,36,13,101,27,78,3598,Male,26-40
2874,13,483,36,16,116,27,136,3601,Male,26-40
2875,2,484,46,17,114,48,97,2344,Female,0-18
2876,3,484,46,16,93,49,38,2311,Female,26-40
2877,5,484,10,23,157,279,79,-310,Male,26-40
2878,12,484,36,13,101,27,78,3598,Male,0-18
2879,13,484,36,16,116,27,136,3601,Male,19-25
2880,2,485,46,17,114,48,97,2344,Female,0-18
2881,3,485,46,16,93,49,38,2311,Male,0-18
2882,5,485,12,26,157,278,81,-316,Female,26-40
2883,12,485,36,13,101,27,78,3598,Female,19-25
2884,13,485,36,15,115,27,131,3601,Female,41-60
2885,2,486,46,17,115,48,100,2344,Female,60+
2886,3,486,46,16,93,49,38,2311,Male,41-60
2887,5,486,14,26,157,277,80,-321,Female,60+
2888,12,486,36,13,101,27,78,3598,Female,41-60
2889,13,486,36,15,115,27,131,3601,Male,0-18
2890,2,487,46,17,115,48,100,2344,Female,26-40
2891,3,487,46,16,93,49,38,2311,Female,41-60
2892,5,487,17,27,156,275,80,-327,Male,41-60
2893,12,487,36,13,101,27,78,3598,Male,0-18
2894,13,487,36,15,115,27,131,3601,Male,60+
2895,2,488,46,18,116,48,104,2344,Female,19-25
2896,3,488,46,16,93,49,38,2311,Female,0-18
2897,5,488,21,30,157,273,82,-339,Female,41-60
2898,12,488,36,13,101,27,78,3598,Male,26-40
2899,13,488,36,14,115,27,129,3601,Male,41-60
2900,2,489,46,18,116,48,104,2344,Male,41-60
2901,3,489,46,16,93,49,38,2311,Male,26-40
2902,5,489,22,32,158,273,84,-344,Male,26-40
2903,12,489,36,13,101,27,78,3598,Male,19-25
2904,13,489,36,14,115,27,129,3601,Female,26-40
2905,2,490,46,18,116,48,104,2344,Female,19-25
2906,3,490,46,16,93,49,38,2311,Male,19-25
2907,5,490,22,32,158,273,84,-344,Male,41-60
2908,12,490,36,13,101,27,78,3598,Female,60+
2909,13,490,36,14,115,27,129,3601,Female,19-25
2910,2,491,48,17,116,48,101,2281,Female,41-60
2911,3,491,46,16,93,49,38,2311,Female,60+
2912,5,491,23,33,158,272,84,-344,Male,0-18
2913,12,491,36,13,101,27,78,3598,Male,60+
2914,13,491,36,14,115,27,129,3601,Female,19-25
2915,2,492,48,17,116,48,101,2281,Female,19-25
2916,3,492,46,16,93,49,38,2311,Male,26-40
2917,5,492,23,33,158,272,84,-344,Male,0-18
2918,12,492,36,13,101,27,78,3598,Female,0-18
2919,13,492,36,14,115,27,129,3601,Male,41-60
2920,2,493,48,17,116,48,101,2281,Female,26-40
2921,3,493,46,16,93,49,38,2311,Female,26-40
2922,5,493,22,33,158,273,84,-344,Male,26-40
2923,12,493,36,13,101,27,78,3598,Female,0-18
2924,13,493,36,14,115,27,129,3601,Male,41-60
2925,2,494,48,17,116,48,101,2281,Female,26-40
2926,3,494,47,17,92,48,36,2311,Female,19-25
2927,5,494,22,32,159,273,85,-344,Female,19-25
2928,12,494,36,13,101,27,78,3598,Female,0-18
2929,13,494,36,14,115,27,129,3601,Male,19-25
2930,2,495,48,18,117,48,105,2281,Female,60+
2931,3,495,47,17,92,48,36,2311,Female,26-40
2932,5,495,22,32,159,273,85,-344,Male,26-40
2933,12,495,36,13,101,27,78,3598,Male,60+
2934,13,495,36,15,114,27,127,3601,Female,41-60
